latitude,longitude
35.49468994140625,129.41510902810555
35.49468994140625,129.41510902810555
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.494659423828125,129.41516705349378
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49465219640455,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517997441937
35.49462890625,129.41517792047892
35.49462890625,129.41517792047892
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.4151916456091
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494659423828125,129.41517917285495
35.494720458984375,129.41513856199572
35.49468994140625,129.41514012016543
35.49468994140625,129.41514012016543
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.49468994140625,129.41514348819882
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.494659423828125,129.4151663457842
35.49462890625,129.4151700190132
35.49462890625,129.4151700190132
35.49462890625,129.4151700190132
35.49462890625,129.4151700190132
35.49462890625,129.4151700190132
35.49462890625,129.41516971058147
35.49462890625,129.41516971058147
35.49462890625,129.41516971058147
35.49462890625,129.41516971058147
35.49462890625,129.41516971058147
35.49462890625,129.41516964414103
35.49462890625,129.41516964414103
35.49462890625,129.41516964414103
35.49462890625,129.41516964414103
35.49462890625,129.41516964414103
35.49462890625,129.41516971147223
35.49462890625,129.41516971147223
35.49462890625,129.41516971147223
35.49462890625,129.41516971147223
35.49462890625,129.41516971147223
35.49462890625,129.41516971147223
35.49462890625,129.41516971147223
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.4151697669789
35.49462890625,129.41516977135748
35.49462890625,129.41516977135748
35.49462890625,129.41516977135748
35.49462890625,129.41516977135748
35.49462890625,129.41516977135748
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977035823
35.49462890625,129.41516977003565
35.49462890625,129.41516977003565
35.49462890625,129.41516977003565
35.49462890625,129.41516977003565
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516979124097
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49464575896013,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.41516967633672
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.4151697754293
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49462890625,129.41516977827146
35.49456787109375,129.4150707772321
35.494598388671875,129.4151038885906
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.4149605822235
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.41508658539263
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.4151145567585
35.494598388671875,129.415114345196
35.494598388671875,129.415114345196
35.494598388671875,129.415114345196
35.494598388671875,129.415114345196
